title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
The Monster Squad,1987,82.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/39445e0f-9581-4f0a-82d8-5ac060de9a91/poster-780.jpg,"Action & Adventure, Comedy, Fantasy, Horror","Monster, Vampire, Supernatural, Animal",7.1,67%,"Count Dracula adjourns to Earth, accompanied by Frankenstein's Monster, the Wolfman, the Mummy, and the Gillman. The uglies are in search of a powerful amulet that will grant them power to rule the world. Our heroes - the Monster Squad are the only ones daring to stand in their way.","{""reelgood"": ""the-monster-squad-1987"", ""amazon"": ""B0136J5ZL0"", ""hulu"": ""the-monster-squad-18519812-c4f0-4a40-a9a9-d5e100557fa7""}"
The Monster Walks,1932,60.0,,America,https://img.reelgood.com/content/movie/9a5d8667-c188-485f-8c33-bd106458fe23/poster-780.jpg,"Horror, Mystery, Thriller",Suspense,4.1,,"Ruth Earlton has come home to her ancestral mansion to claim her inheritance.  Accompanied by her boyfriend, she discovers that her father died suddenly under suspicious circumstances.  Now it's her turn, as her deranged and relentless uncle targets her for death with the help of his wife and son, plus a very unhappy ape.","{""reelgood"": ""the-monster-walks-1932"", ""amazon"": ""B002TV0LBQ""}"
The Moo Man,2013,98.0,,,https://img.reelgood.com/content/movie/f8ed1c30-8ab7-40e0-963b-db7858cfcae1/poster-780.jpg,"Documentary, Comedy, Drama, Family",,7,83%,"Modern British dairy farms must get bigger and bigger or go under but Farmer Stephen Hook decides to buck the trend. Instead he chooses to have a great relationship with his small herd of cows and ignore the big supermarkets and dairies. The result is a laugh-out-loud emotional roller-coaster of a film, a heart warming tearjerker about the incredible bonds between man, animal and countryside in a fast disappearing England.","{""reelgood"": ""the-moo-man-2013"", ""amazon"": ""B01F4BKQBW""}"
The Mosquito Problem and Other Stories,2007,100.0,,,https://img.reelgood.com/content/movie/f42707da-c2ad-4e93-b3de-41b0ea53f547/poster-780.jpg,Documentary,,7.2,,"The epic story of a village turned concentration camp, turned a city, turned nuclear power plant and of its population. A world instantly transformed by ideologies, regimes and dreams of economic prosperity. The tales of characters whose lives intersect in a sinister past, nuclear future and the stinging mosquitoes flying through time, sealing their fate together.","{""reelgood"": ""the-mosquito-problem-and-other-stories-2007"", ""amazon"": ""B07FX846FG""}"
The Most Assassinated Woman in the World,2018,102.0,,,https://img.reelgood.com/content/movie/ea808ae1-0dfe-4f9e-a7fc-da55f30c4127/poster-780.jpg,"Mystery, Thriller, Biography, Drama",,5.3,83%,"Set against the backdrop of the infamous Theatre Grand Guignol the story revolves around iconic actress Paula Maxa - the most famous of the Grand Guignol's leading ladies and the titular Most Assassinated Woman, who was graphically slain on stage multiple times a day.","{""reelgood"": ""the-most-assassinated-woman-in-the-world-2018"", ""netflix"": ""80159586""}"
The Most Dangerous Game,1932,63.0,,America,https://img.reelgood.com/content/movie/da48ae07-b03e-4b24-b1d9-14688baadce1/poster-780.jpg,"Action & Adventure, Horror, Mystery, Thriller","Dog, Survival, Animal, Fighting, Video Games, Hunting, Adaptation",7.2,100%,"When legendary hunter Bob Rainsford is shipwrecked on the perilous reefs surrounding a mysterious island, he finds himself the guest of the reclusive and eccentric Count Zaroff. While he is very gracious at first, Zaroff eventually forces Rainsford and two other shipwreck survivors, brother and sister Eve and Martin Towbridge, to participate in a sadistic game of cat and mouse in which they are the prey and he is the hunter.","{""reelgood"": ""the-most-dangerous-game-1932"", ""amazon"": ""B001L1MQIG""}"
The Most Hated Woman in America,2017,91.0,18+ (R),,https://img.reelgood.com/content/movie/279c7458-c5a9-4d75-becd-c64e69bd685f/poster-780.jpg,"Biography, Drama, History, Crime",,6.1,43%,"The true story of Madalyn Murray O'Hair -- iconoclast, opportunist, and outspoken atheist -- from her controversial rise to her untimely demise.","{""reelgood"": ""the-most-hated-woman-in-america-2017"", ""netflix"": ""80082242""}"
The most important thing in life is not being dead,2010,82.0,,,https://img.reelgood.com/content/movie/1c282f34-c753-4bfc-9274-5685560ff7c1/poster-780.jpg,"Comedy, Drama",,6.3,,"An esteemed piano tuner and repairer, Jacobo leads an apparently happy life with his wife, Helena. His serene existence is thrown into a state of confusion when insomnia creeps in, and pianos that previously repaired miraculously overnight remain unfixed. Jacobo plunges into paranoia and madness, hearing noises during the night and having ephemeral visions of a stranger roaming the house in a dressing gown. Helena reassuringly denies anything out of the ordinary, and suspiciously insists he is hallucinating. Is the life we think safe and secure true, or is there a second reality lurking? THE MOST IMPORTANT THING IN LIFE IS NOT BEING DEAD is a tale of betrayal and forgiveness in a rich musical universe, set against the Franco era, a period of political deceit and distorted reality in Spain. Playfully, the tragicomedy questions our perception of reality and the vulnerability of our human condition.","{""reelgood"": ""the-most-important-thing-in-life-is-not-being-dead-2010"", ""amazon"": ""B0734BPM66""}"
The Most Unknown,2018,90.0,,,https://img.reelgood.com/content/movie/a1d59bc7-96fa-4db7-8ca8-9e9b7e69e7e7/poster-780.jpg,Documentary,,6.6,91%,"“The Most Unknown” follows nine scientists across the globe who are engaged in research to answer really deep questions, like the nature of consciousness and how life began.","{""reelgood"": ""the-most-unknown-2018"", ""netflix"": ""80222042""}"
The Most Wonderful Time of the Year,2008,88.0,7+ (PG),America,https://img.reelgood.com/content/movie/1ae96cbf-1191-4e2d-b7bd-18d06f035147/poster-780.jpg,"Comedy, Drama, Romance, Family","Holiday, Christmas",7.3,,"Five-time Emmy nominee and Golden Globe winner Henry Winkler stars in The Most Wonderful Time of the Year, the story of what happens when you open your heart to the power of Christmas. Disenchanted single mom Jennifer Cullen (Brooke Burns) is a Scroogette when it comes to anything Christmas. In fact, even her six-year-old son, Brian, is having trouble believing in Santa Claus. But when her Uncle Ralph (Henry Winkler) visits and brings a fellow passenger from his flight named Morgan Derby (Warren Christie), Jennifer s dubious heart awakens to the possibility that perhaps Christmas really does hold miracles. It s uplifting and laugh-packed and a story that will inspire the whole family to believe.","{""reelgood"": ""the-most-wonderful-time-of-the-year-2008"", ""amazon"": ""B07YQLCLJL""}"
The Mother Grain,2014,34.0,,,https://img.reelgood.com/content/movie/90046c59-1b32-4b25-897b-9a141687096c/poster-780.jpg,"Documentary, History",,7.5,,"As the international consumption of quinoa rises. The Mother Grain looks at how this increasing demand is affecting quinoa farmers. Bear Witness Pictures traveled to the Bolivian quinoa-growing communities surrounding the world's largest salt flat, the Salar de Uyuni, witnessing their lives first-hand to tell the story of quinoa from the perspective of the farmers themselves.","{""reelgood"": ""the-mother-grain-2014"", ""amazon"": ""B00XCHPKVM""}"
The Mother of Invention,2009,105.0,,,https://img.reelgood.com/content/movie/b7a33191-8141-4f71-8d5a-c165f0d45051/poster-780.jpg,Comedy,,6.3,,A mockumentary about an aspiring inventor who dreams of winning an annual young inventor award. The only problem is... he's never made an invention that works.,"{""reelgood"": ""the-mother-of-invention-2010"", ""amazon"": ""B07BX93CPC""}"
The Motive,2017,104.0,18+ (R),,https://img.reelgood.com/content/movie/9ea2ca35-022c-47a2-8572-1618eca6289a/poster-780.jpg,"Drama, Comedy",,6.5,63%,"Álvaro, a man obsessed with the idea of writing what he brands as “high literature,” manipulates the lives and feelings of the people around him to write about the consequences caused by his devious acts.","{""reelgood"": ""the-motive-2017"", ""netflix"": ""80173606""}"
The Mountain II,2016,135.0,,,https://img.reelgood.com/content/movie/94f15a86-1a4c-4070-a850-f6f49ca09de4/poster-780.jpg,"Drama, Action & Adventure",,9,,"In a desolate war zone where screams of the innocent echo, on the very line between disaster and valor, 7 Maroon Berets will dance with death.","{""reelgood"": ""the-mountain-ii-2016"", ""amazon"": ""B074T5RJKL""}"
The Mountain Runners,2012,90.0,,,https://img.reelgood.com/content/movie/d9d7dcd7-9af0-4647-8d20-82afa4aacf0e/poster-780.jpg,Documentary,,8.3,,"The story of America's first mountain endurance/adventure foot race, which took place in Bellingham, Washington. First run in 1911, the grueling 28 to 32 mile race to the glacial summit of Mount Baker and back lasted only three years due to its dangers. Told in a docudrama style, the film incorporates vintage images, historic film, visual graphics and 3D effects, and recreated dramatizations starring William B. Davis (X-Files, Smoking man).","{""reelgood"": ""the-mountain-runners-2012"", ""amazon"": ""B07HPG65GG""}"
The Moustache,2005,87.0,All (G),France,https://img.reelgood.com/content/movie/c1c81f8e-03c0-4194-816f-b457d8e1c806/poster-780.jpg,"Drama, Mystery, Thriller","Based on Books, Escape, Suspense, Psychology, Adaptation",6.7,86%,"One day, on a whim, Marc decides to shave off the moustache he's worn all of his adult life. He waits patiently for his wife's reaction, but neither she nor his friends seem to notice. Stranger still, when he finally tells them, they all insist he never had a moustache. Is Marc going mad? Is he the victim of some elaborate conspiracy? Or has something in the world's order gone terribly awry?","{""reelgood"": ""the-moustache-2005"", ""amazon"": ""B00COC7RG2""}"
The Movie Out Here,2012,90.0,,,https://img.reelgood.com/content/movie/798ba8b8-ecd8-4e56-80d0-ae18eba8a438/poster-780.jpg,Comedy,,4.3,,"Adam (Robin Nielsen) works as a junior associate for a large Toronto law firm. When a business trip takes him to his hometown of Fernie, he reunites with his old friends, Jason (Viv Leacock) and Theo (James Wallis). Adam gets more than he bargained for when he finds out that, due to a series of terrible business decisions, Theo's ski waxing business ""Waxopolis"" is in serious financial trouble and at risk of being taken over by an evil developer. The three guys hatch a plan to throw a massive fundraising party to try and save the business. But, with the developer and his son on their back, party permit hassles, and a Sasquatch on the loose, will they be able to pull it off?","{""reelgood"": ""the-movie-out-here-2012"", ""amazon"": ""B00DMLSDZ8""}"
The Mugger,1958,74.0,,,https://img.reelgood.com/content/movie/1530d80a-23b9-4e35-9069-21f25e12dd6e/poster-780.jpg,"Crime, Drama, Mystery, Thriller",,6,,A police shrink tries to identify and capture an elusive mugger that scars his female victims before stealing their purse.,"{""reelgood"": ""the-mugger-1958"", ""amazon"": ""B009TMV7KW""}"
The Mule,2014,103.0,,Australia,https://img.reelgood.com/content/movie/04729ca6-aa45-4c10-979d-27a825b846ee/poster-780.jpg,"Comedy, Crime, Drama",Drug,6.3,87%,"In 1983, a naive man is detained by Australian Federal Police with lethal narcotics hidden in his stomach. After being apprehended, ‘The Mule’ makes a desperate choice... to defy his bodily functions and withhold the evidence – literally.","{""reelgood"": ""the-mule-2014"", ""amazon"": ""B07LFKCZYL""}"
The Mummy,1999,124.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/9bb34b6d-9de5-4f44-bdc2-bd6894a1d716/poster-780.jpg,"Action & Adventure, Fantasy","Egypt, Disaster, Science, About Africa, Religion",7,59%,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,"{""reelgood"": ""the-mummy-1999"", ""amazon"": ""B07CLH4PDF""}"
The Mummy Resurrected,2014,80.0,16+,,https://img.reelgood.com/content/movie/290d7dbd-f665-44b0-9cf5-960256e18d65/poster-780.jpg,Horror,,1.8,,"A team of archaeologists discover an ancient mummy, unleashing a deadly curse from its eternal tomb.","{""reelgood"": ""the-mummy-resurrected-2014"", ""amazon"": ""B07ZHMCHVV""}"
The Murder at Road Hill House,2011,94.0,,United Kingdom,https://img.reelgood.com/content/movie/998f69a3-48cc-4c6e-979f-de15d83981ea/poster-780.jpg,"Mystery, Thriller, Crime, Drama",Kidnapping,6.7,,"In 1860, Inspector Jack Whicher of Scotland Yard is sent to rural Wiltshire to investigate the murder of the three-year-old boy Saville Kent, who was snatched from his bed at night and murdered.","{""reelgood"": ""the-suspicions-of-mr-whicher-the-murder-at-road-hill-house-2011"", ""amazon"": ""B07CBRF4TX""}"
The Murder in Angel Lane,2013,95.0,,,https://img.reelgood.com/content/movie/e764bea1-8e7c-4a03-813a-2d0aa6454d89/poster-780.jpg,"Mystery, Thriller, Drama, Crime",,7.2,,"When Mr. Whicher, a retired policeman, helps a country lady to find her niece, he is drawn into a disturbing case of murder which brings him up against wealthy and powerful figures and throws him into conflict with his former police colleagues.","{""reelgood"": ""the-suspicions-of-mr-whicher-the-murder-in-angel-lane-2013"", ""amazon"": ""B07C1JYMFG""}"
The Music Never Stopped,2011,105.0,7+ (PG),,https://img.reelgood.com/content/movie/5aa83dbe-a4dd-4f85-84f7-fe1409024630/poster-780.jpg,"Drama, Independent",,7.5,67%,"Henry struggles to bond with his estranged son, Gabriel, who suffers from a brain tumor that prevents him from forming new memories. With Gabriel unable to shed the beliefs and interests that caused their physical and emotional distance, Henry must learn to embrace his son's choices and try to connect with him through music.","{""reelgood"": ""the-music-never-stopped-2011"", ""amazon"": ""B005DD7NO0""}"
The Music of Silence,2017,120.0,,Italy,https://img.reelgood.com/content/movie/2b933362-b453-46ce-ad3d-b20abbb1f269/poster-780.jpg,"Drama, Biography",Medical,6.6,,"Born with a serious eye condition that eventually leads to his blindness, Bocelli nevertheless rises above the challenges, driven by great ambitions towards his passion. The silent pursuit of his daily mission continues.","{""reelgood"": ""the-music-of-silence-2017"", ""netflix"": ""80206917""}"
