title,year,duration,rating,country,poster,genres,tags,imdb_score,rt_score,synopsis,services
Let the Balloon Go,1976,92.0,All (G),,https://img.reelgood.com/content/movie/836f84ea-3c38-485f-b715-fd463a61eb27/poster-780.jpg,"Drama, Family",,7,,"In 1917 rural New South Wales, a young boy with polio struggles to break free of his overprotective mother.","{""reelgood"": ""let-the-balloon-go-1976"", ""amazon"": ""B0112YIZ04""}"
Let the Corpses Tan,2017,92.0,,,https://img.reelgood.com/content/movie/431c5844-db48-4d16-b009-e00e835a3230/poster-780.jpg,"Thriller, Action & Adventure, Mystery, Crime",,6.2,76%,"Every summer, Luce, an eccentric 50-something painter, spends her time in a small and isolated township, which lies in ruins in southern France, surrounded by guests. This summer, these guests are Max Bernier (an old flame, author and alcoholic), her current squeeze (a lawyer named Bisorgueil), and three friends of his whom she has yet to meet: Rhino, Gros and Alex. After finishing their shopping in town, these three unknowns attack an armored truck and make off with 250 kg of gold. They then return to Luce's place, counting on her to hide them until the end of the summer... But certain events will throw a spanner in the works, and the hamlet will transform itself into a battlefield over the course of a very long and turbulent day.","{""reelgood"": ""let-the-corpses-tan-2017"", ""amazon"": ""B07K8XRV8X""}"
Let There Be Light,1946,58.0,,,https://img.reelgood.com/content/movie/9fac1895-3ce6-470a-95d6-985ad40641ee/poster-780.jpg,Documentary,,7.5,83%,"The final entry in a trilogy of films produced for the U.S. government by John Huston. Some returning combat veterans suffer scars that are more psychological than physical. This film follows patients and staff during their treatment. It deals with what would now be called PTSD, but at the time was categorised as psychoneurosis or shell-shock. Government officials deemed this 1946 film counterproductive to postwar efforts; it was not shown publicly until 1981.","{""reelgood"": ""let-there-be-light-1946"", ""netflix"": ""80119187"", ""amazon"": ""B004S5BSRC""}"
Let There Be Light,2017,100.0,13+ (PG-13),,https://img.reelgood.com/content/movie/94097438-d6d5-4be0-9dc0-c52747d43b71/poster-780.jpg,Drama,,4.7,30%,An atheist goes through a near-death experience in an auto accident before converting to Christianity.,"{""reelgood"": ""let-there-be-light-2017"", ""amazon"": ""B078TR2KXF""}"
Let There Be Zombies,2014,90.0,,,https://img.reelgood.com/content/movie/e82b999f-9586-4092-8eb3-ea36837648d7/poster-780.jpg,"Action & Adventure, Comedy, Horror",,3,,"Drew is a nerdy teacher that can't even control the students in her classroom. When threatened by the classroom bully, Drew does what she knows best... back down. Not even words of wisdom from the principal can muster a show of strength from a wimp who seems destined for a second-rate life. And this is before the zombie apocalypse. With populations being overrun by the rapidly spreading plague of zombies, Drew flees to the sanctuary of the country where she is quickly overcome by a lack of survival skills, the relentless Texas heat and, of course, zombies. But Drew must learn that that running from her problems is much like running from zombies. They find you. They always find you. Along her odyssey, Drew encounters a cast of characters that both help and hamper her path to finding the strength within herself that will make or break her ability to survive these terrible new times of unending death... and her annoying new companions.","{""reelgood"": ""let-there-be-zombies-2014"", ""amazon"": ""B00U7B0JQM""}"
Let the Sunshine In,2017,94.0,,Belgium,https://img.reelgood.com/content/movie/f66831cb-bd04-4477-a765-1f56b88601b8/poster-780.jpg,"Comedy, Drama, Romance","Based on Books, Female Director, Adaptation",6,86%,"Isabelle, Parisian artist, divorced mother, is looking for love, true love, at last.","{""reelgood"": ""let-the-sunshine-in-2017"", ""hulu"": ""let-the-sunshine-in-9d3ebde1-4ac1-496c-845c-82fdd4ee70fc""}"
Let Us Prey,2014,88.0,18+ (R),Ireland,https://img.reelgood.com/content/movie/f59ab160-8655-42ab-8abe-72fc71b185ce/poster-780.jpg,"Horror, Thriller, Mystery","Prison, Teacher, Police, Serial Killer, Psychology",5.7,83%,"Rachel, a rookie cop, is about to begin her first night shift in a neglected police station in a Scottish, backwater town. The kind of place where the tide has gone out and stranded a motley bunch of the aimless, the forgotten, the bitter-and-twisted who all think that, really, they deserve to be somewhere else. They all think they're there by accident and that, with a little luck, life is going to get better. Wrong, on both counts. Six is about to arrive - and All Hell Will Break Loose!","{""reelgood"": ""let-us-prey-2014"", ""amazon"": ""B00Y9Z7KGE""}"
Le Weekend,2013,90.0,16+,,https://img.reelgood.com/content/movie/cbd8cf48-24cb-4d7e-864f-7ebc6df6d84c/poster-780.jpg,"Comedy, Mystery, Thriller",,5.8,,Two reckless romantics on a doomed weekend in Normandy find themselves sharing their idyllic love nest with a disturbed fugitive.,"{""reelgood"": ""le-weekend-2013"", ""amazon"": ""B01C82CBOA""}"
Lewis Black: Black on Broadway,2004,58.0,18+ (R),,https://img.reelgood.com/content/movie/90723210-058d-4645-82b1-b7b30a8292dd/poster-780.jpg,"Comedy, Documentary",,8.1,,Lewis Black goes on tirade after tirade about stupidity in America. He covers everything from corporate greed and Martha Stewart to WMDs and homeland security.,"{""reelgood"": ""lewis-black-black-on-broadway-2004"", ""amazon"": ""B007Q34UWS""}"
Lewis Black: Black to the Future,2016,50.0,,,https://img.reelgood.com/content/movie/01a936c0-d9d3-46cc-8271-d64e18bf0b0b/poster-780.jpg,"Comedy, Stand-up & Talk",,6.9,,"Lewis Black taps into his signature outrage and frustration as he tackles the economy, local government, and the 2016 Presidential election.","{""reelgood"": ""lewis-black-black-to-the-future-2016"", ""amazon"": ""B078HQXRTG""}"
Lewis Black: Old Yeller - Live at the Borgata,2013,60.0,18+ (R),,https://img.reelgood.com/content/movie/116ce1e3-9464-4297-aeab-a15ee3a6a119/poster-780.jpg,"Comedy, Documentary",,7.3,,"In his ninth comedy special, Lewis Black tears into a country that is going nowhere at the speed of light. ""Old Yeller"" weaves the riotous tale of a country that is so strung out on ADD ...","{""reelgood"": ""lewis-black-old-yeller-live-at-the-borgata-2013"", ""hulu"": ""lewis-black-old-yeller-live-at-the-borgota-43c5124b-3219-4c15-ace7-aea657820bb7""}"
"Lewis Black: Red, White & Screwed",2006,75.0,18+ (R),,https://img.reelgood.com/content/movie/f99aa15c-4b1b-4973-bbf1-6db339763bac/poster-780.jpg,"Comedy, Stand-up & Talk, Documentary",,7.8,,"Lewis Black stars in his second HBO solo special, an all-new hour of frenetic, take-no-prisoners stand-up comedy, taped before a live audience at the Warner Theatre in Washington, DC. Lewis Black: Red, White & Screwed features Black's opinions and insights into such issues as the State of the Union, abortion, frozen embryos, defecation habits, fossils, bad language, FEMA and, of course, Dick Cheney's aim.","{""reelgood"": ""lewis-black-red-white-screwed-2006"", ""amazon"": ""B007Q34UF0""}"
Ley Lines,1999,105.0,,Japan,https://img.reelgood.com/content/movie/8e0403c5-a74c-45a4-ab56-024af320495f/poster-780.jpg,"Crime, Drama, Thriller, Action & Adventure, Mystery",Gangster,6.9,,"The story follows a trio of Japanese youths of Chinese descent who escape their semi-rural upbringing and relocate to Shinjuku, Tokyo, where they befriend a troubled Shanghai prostitute and fall foul of a local crime syndicate. Like many of Miike's works, the film examines the underbelly of respectable Japanese society and the problems of assimilation faced by non-ethnically Japanese people in Japan.","{""reelgood"": ""ley-lines-1999"", ""amazon"": ""B06XB4W2W1""}"
Lez Bomb,2018,91.0,18+ (R),America,https://img.reelgood.com/content/movie/bb03cb10-1dca-4518-be28-813473ba9f62/poster-780.jpg,"Comedy, LGBTQ, Drama","Female Director, Holiday, Mature",5,89%,"A still closeted young woman brings her girlfriend home for Thanksgiving, only to have her coming out efforts thwarted by the unexpected arrival of her male roommate.","{""reelgood"": ""lez-bomb"", ""netflix"": ""81034763""}"
LFO,2013,94.0,,,https://img.reelgood.com/content/movie/c43056fb-a44d-46ce-974a-5b45d55578f7/poster-780.jpg,"Drama, Science-Fiction",,6.7,100%,"LFO is a dark comedy/drama/Sci-Fi about a man who realizes that he can hypnotise with sound. He starts experimenting on his neighbors, where the abuse of power takes over and, eventually, severe consequences for mankind are at stake.","{""reelgood"": ""lfo-2013"", ""amazon"": ""B00OYWGXPG""}"
Liar Liar,1997,86.0,13+ (PG-13),America,https://img.reelgood.com/content/movie/7023d890-918e-4120-81ae-a5679c30641c/poster-780.jpg,"Comedy, Fantasy",Feel-good,6.9,81%,"Fletcher Reede is a fast-talking attorney and habitual liar. When his son Max blows out the candles on his fifth birthday he has just one wish - that his dad will stop lying for 24 hours. When Max's wish comes true, Fletcher discovers that his mouth has suddenly become his biggest liability.","{""reelgood"": ""liar-liar-1997"", ""hulu"": ""liar-liar-65cfdab4-42f3-4482-a4b0-ce5953454a07""}"
"Liar, Liar, Vampire",2015,66.0,All (G),America,https://img.reelgood.com/content/movie/fb62a71d-e74d-407a-9186-189dab95e4f9/poster-780.jpg,"Comedy, Family","Vampire, Supernatural",5.8,,"When an ordinary boy Davis, suddenly becomes famous at school as people start to believe he's actually a vampire, vampire expert Cameron helps him act like a real vampire.","{""reelgood"": ""liar-liar-vampire-2015"", ""netflix"": ""81215439"", ""hulu"": ""liar-liar-vampire-d2b98047-81ac-405d-911f-ea51139b12a4""}"
Liars All,2013,91.0,18+ (R),America,https://img.reelgood.com/content/movie/41d1af91-2780-4b2d-bcb8-ae887b9ac41a/poster-780.jpg,"Thriller, Mystery",Holiday,4.2,,"On New Year's eve in London, a provocative game spins out of control and ends in murder, the true killer elusive amidst conflicting testimony and hidden motives.","{""reelgood"": ""liars-all-2013"", ""amazon"": ""B00ECTR6TS""}"
Liar's Dice,2014,104.0,,India,https://img.reelgood.com/content/movie/8f82c8f9-cfc2-4475-b7e2-ee25900f42c8/poster-780.jpg,"Action & Adventure, Drama, Family",Female Director,6.9,,"The film follows Kamala, a young woman from Chitkul village and her girl child Manya, who embarks on a journey leaving their native land in search for her missing husband. Along this journey she encounters Nawazudin, a free spirited army deserter who helps them to get to their destination with his own selfish motive.","{""reelgood"": ""liars-dice-2014"", ""netflix"": ""70299811""}"
Liars Fires and Bears,2012,99.0,,,https://img.reelgood.com/content/movie/065e800a-bfaa-443c-ad3b-e1ba063934ac/poster-780.jpg,"Comedy, Drama",,6.4,,"The poignant story of nine-year old Eve, a street savvy orphan, who crosses paths with Dave, a man-child, accidentally on the run from the law. Dave embarks on a mission to help Eve reunite with her older brother, and consequently clear his name along the way.","{""reelgood"": ""liars-fires-and-bears-2012"", ""amazon"": ""B07HPG3TFP""}"
Liar's Moon,1982,106.0,7+ (PG),,https://img.reelgood.com/content/movie/ff68e6eb-b54b-4724-9c51-0d03f1b56bcf/poster-780.jpg,"Drama, Romance",,5.9,,"Matt Dillion  In East Texas, the summer after high school, Jack falls in love with Ginny, the daughter of the town's banker (Jack's mom's high school sweetheart). Ginny's been at boarding school; she's headed for Vassar. Over her father's strenuous objections, she spends time with Jack. At summer's end, Jack and Ginny elope to Louisiana (where 17-year-olds can marry without their parents' permission), and he gets a job in the oil fields. Her dad hires a menacing private eye to find them, Ginny's pregnant, her town doctor gives her horrible news, and Jack's mom has her own agenda. It seems that Jack and Ginny have grown up under a liar's moon. What will these sweethearts do?","{""reelgood"": ""liars-moon-1982"", ""amazon"": ""B07HTW7V4S""}"
Liberace: Behind the Music,1988,93.0,,,https://img.reelgood.com/content/movie/0c24cbd2-81fa-41a3-a60d-3939c745e907/poster-780.jpg,"Biography, Drama",,6.2,,"A gifted classical pianist, fueled by poverty, Wladiziu Valentino Liberace was already playing with the Chicago Symphony Orchestra at the age of 17.  Through a variety of his highs and lows, chaptered in TV-style format, Liberace's life from his early years through his death are chronicled.","{""reelgood"": ""liberace-behind-the-music-1988"", ""amazon"": ""B072J3XKHD""}"
Liberated: The New Sexual Revolution,2017,84.0,,,https://img.reelgood.com/content/movie/166c71fc-9093-4d65-bfac-8215b97cd11a/poster-780.jpg,Documentary,Mature,5.9,,A documentary about today's young adult hookup culture and the stories in pop-culture that influence it.,"{""reelgood"": ""liberated-the-new-sexual-revolution-2017"", ""netflix"": ""80222248""}"
Liberation,1994,100.0,,,https://img.reelgood.com/content/movie/8d395292-1ef0-455d-a233-3a7cc19cfa1b/poster-780.jpg,"Documentary, History",,6.8,,"Liberation tells the dramatic story of the battle waged on two fronts during World War II - the Allied campaign to liberate Europe and Hitler's genocidal campaign against the Jews. The World War II documentary uses film footage, radio broadcasts, and period music gathered from archives around the world. Interwoven throughout the film are the compelling stories of the Jews of Europe - unforgettable stories of tragedy, courage, resistance, and survival. Liberation begins in 1942, when Adolf Hitler was still at the height of his power and the Allies began envisioning a cross-channel invasion of Europe.","{""reelgood"": ""liberation-1994"", ""amazon"": ""B01BWOBHHW""}"
Liberty & Slavery,2016,86.0,,,https://img.reelgood.com/content/movie/7f9d0b78-96f1-4fd4-b6d8-d4b188e1189e/poster-780.jpg,"Documentary, Biography, History",,8.1,,"Our Founding Fathers were yearning for a nation of individual liberty. But, the origins of America were overflowing with a deep-seated paradox. Our Founding Fathers were rallying the colonists to liberty, while many were slave owners.","{""reelgood"": ""liberty-slavery-the-paradox-of-americas-founding-fathers-2016"", ""amazon"": ""B081B9Q8WB""}"
Liberty's Secret,2016,95.0,,America,https://img.reelgood.com/content/movie/393b3645-4dae-4230-bdb6-494df90d2406/poster-780.jpg,"Romance, LGBTQ, Comedy, Musical","Dance, Music, Political",4.9,,The daughter of a preacher becomes the centerpiece for a conservative political campaign but finds herself falling in love with a woman.,"{""reelgood"": ""libertys-secret-2016"", ""amazon"": ""B01MTR1GR4""}"
Liberty Stands Still,2002,96.0,18+ (R),Canada,https://img.reelgood.com/content/movie/68118d06-863e-4cea-9853-fc0e4fddd421/poster-780.jpg,"Drama, Thriller, Action & Adventure, Mystery",Female Director,5.7,20%,"As the heir and current marketing director for one of the nation's biggest gun manufacturers, Liberty Wallace is indifferent to the atrocities made possible through her business and her CEO husband, Victor. On her way to see her actor lover, Liberty ends up chained to a food cart full of explosives -- all at the insistence of ""Joe"", a sniper whose young daughter was a victim of gun violence, and who now has Liberty in his sights.","{""reelgood"": ""liberty-stands-still-2002"", ""amazon"": ""B07XFJHZD6""}"
Licence to Kill,1989,133.0,13+ (PG-13),United Kingdom,"data:image/svg+xml;base64,PHN2ZyB3aWR0aD0iMTEiIGhlaWdodD0iMTIuNCIgeG1sbnM9Imh0dHA6Ly93d3cudzMub3JnLzIwMDAvc3ZnIj48cGF0aCBkPSJNMS43NjIuMjk4Qy44MDctLjI1Mi4wMzIuMjA4LjAzMiAxLjMwOHY5Ljc4YzAgMS4xMDguNzY4IDEuNTY0IDEuNzMgMS4wMWw4LjUzLTQuOTA0Yy45NTUtLjU1Ljk2Mi0xLjQzNyAwLTEuOTlMMS43NjEuMjk3eiIgc3Ryb2tlPSJudWxsIiBmaWxsPSIjMDgxMTE4IiBmaWxsLXJ1bGU9ImV2ZW5vZGQiLz48L3N2Zz4=","Action & Adventure, Thriller, Mystery","Prison, War, Drug, Spy, Survival, Political",6.6,76%,"When drug lord Franz Sanchez exacts his brutal vengeance on Bond's friend Felix Leiter, 007 resigns from the British Secret Service and begins a fierce vendetta against the master criminal. Bond won't be satisfied until Sanchez is defeated, and to accomplish this aim he allies himself with a beautiful pilot and Sanchez's sexy girlfriend.","{""reelgood"": ""licence-to-kill-1989"", ""amazon"": ""B009GEOCRI"", ""hulu"": ""license-to-kill-653e848c-bee7-42e2-8113-169462a7ac35""}"
